"Tempo (s)","V1 (V)","V2 (V)"
"-0,0004512","0,52","0,44"
"-0,0004508","0,52","0,46"
"-0,0004504","0,52","0,48"
"-0,00045","0,54","0,44"
"-0,0004496","0,52","0,48"
"-0,0004492","0,48","0,46"
"-0,0004488","0,5","0,46"
"-0,0004484","0,52","0,42"
"-0,000448","0,54","0,46"
"-0,0004476","0,52","0,44"
"-0,0004472","0,5","0,46"
"-0,0004468","0,5","0,48"
"-0,0004464","0,52","0,46"
"-0,000446","0,52","0,42"
"-0,0004456","0,52","0,46"
"-0,0004452","0,52","0,46"
"-0,0004448","0,5","0,48"
"-0,0004444","0,5","0,46"
"-0,000444","0,54","0,46"
"-0,0004436","0,52","0,44"
"-0,0004432","0,52","0,46"
"-0,0004428","0,52","0,44"
"-0,0004424","0,5","0,44"
"-0,000442","0,54","0,44"
"-0,0004416","0,52","0,44"
"-0,0004412","0,5","0,46"
"-0,0004408","0,52","0,46"
"-0,0004404","0,52","0,48"
"-0,00044","0,54","0,46"
"-0,0004396","0,5","0,42"
"-0,0004392","0,52","0,42"
"-0,0004388","0,52","0,42"
"-0,0004384","0,52","0,46"
"-0,000438","0,52","0,46"
"-0,0004376","0,52","0,42"
"-0,0004372","0,54","0,46"
"-0,0004368","0,5","0,46"
"-0,0004364","0,52","0,48"
"-0,000436","0,52","0,44"
"-0,0004356","0,5","0,46"
"-0,0004352","0,5","0,42"
"-0,0004348","0,52","0,48"
"-0,0004344","0,52","0,44"
"-0,000434","0,52","0,44"
"-0,0004336","0,5","0,44"
"-0,0004332","0,52","0,46"
"-0,0004328","0,48","0,44"
"-0,0004324","0,54","0,48"
"-0,000432","0,54","0,46"
"-0,0004316","0,52","0,48"
"-0,0004312","0,52","0,46"
"-0,0004308","0,5","0,48"
"-0,0004304","0,56","0,44"
"-0,00043","0,52","0,48"
"-0,0004296","0,5","0,48"
"-0,0004292","0,52","0,42"
"-0,0004288","0,5","0,46"
"-0,0004284","0,52","0,46"
"-0,000428","0,5","0,46"
"-0,0004276","0,52","0,46"
"-0,0004272","0,5","0,46"
"-0,0004268","0,5","0,46"
"-0,0004264","0,5","0,46"
"-0,000426","0,5","0,46"
"-0,0004256","0,52","0,46"
"-0,0004252","0,5","0,46"
"-0,0004248","0,5","0,44"
"-0,0004244","0,52","0,44"
"-0,000424","0,5","0,48"
"-0,0004236","0,52","0,44"
"-0,0004232","0,52","0,44"
"-0,0004228","0,5","0,44"
"-0,0004224","0,52","0,46"
"-0,000422","0,48","0,44"
"-0,0004216","0,52","0,44"
"-0,0004212","0,52","0,46"
"-0,0004208","0,54","0,46"
"-0,0004204","0,52","0,46"
"-0,00042","0,52","0,46"
"-0,0004196","0,5","0,46"
"-0,0004192","0,54","0,44"
"-0,0004188","0,52","0,46"
"-0,0004184","0,52","0,46"
"-0,000418","0,54","0,46"
"-0,0004176","0,52","0,46"
"-0,0004172","0,5","0,42"
"-0,0004168","0,5","0,46"
"-0,0004164","0,5","0,46"
"-0,000416","0,5","0,44"
"-0,0004156","0,5","0,46"
"-0,0004152","0,52","0,46"
"-0,0004148","0,52","0,46"
"-0,0004144","0,52","0,44"
"-0,000414","0,52","0,46"
"-0,0004136","0,52","0,48"
"-0,0004132","0,52","0,44"
"-0,0004128","0,54","0,42"
"-0,0004124","0,52","0,48"
"-0,000412","0,52","0,46"
"-0,0004116","0,52","0,48"
"-0,0004112","0,52","0,44"
"-0,0004108","0,52","0,48"
"-0,0004104","0,54","0,46"
"-0,00041","0,52","0,46"
"-0,0004096","0,5","0,48"
"-0,0004092","0,52","0,48"
"-0,0004088","0,54","0,44"
"-0,0004084","0,5","0,46"
"-0,000408","0,5","0,44"
"-0,0004076","0,54","0,48"
"-0,0004072","0,5","0,48"
"-0,0004068","0,52","0,46"
"-0,0004064","0,54","0,44"
"-0,000406","0,5","0,48"
"-0,0004056","0,54","0,46"
"-0,0004052","0,48","0,48"
"-0,0004048","0,52","0,46"
"-0,0004044","0,54","0,46"
"-0,000404","0,52","0,42"
"-0,0004036","0,52","0,48"
"-0,0004032","0,52","0,44"
"-0,0004028","0,5","0,44"
"-0,0004024","0,54","0,42"
"-0,000402","0,52","0,46"
"-0,0004016","0,5","0,46"
"-0,0004012","0,5","0,48"
"-0,0004008","0,54","0,48"
"-0,0004004","0,5","0,46"
"-0,0004","0,52","0,46"
"-0,0003996","0,5","0,44"
"-0,0003992","0,52","0,46"
"-0,0003988","0,5","0,46"
"-0,0003984","0,52","0,46"
"-0,000398","0,5","0,44"
"-0,0003976","0,52","0,44"
"-0,0003972","0,5","0,44"
"-0,0003968","0,5","0,46"
"-0,0003964","0,52","0,46"
"-0,000396","0,5","0,46"
"-0,0003956","0,5","0,44"
"-0,0003952","0,52","0,46"
"-0,0003948","0,52","0,44"
"-0,0003944","0,52","0,44"
"-0,000394","0,5","0,48"
"-0,0003936","0,5","0,44"
"-0,0003932","0,5","0,48"
"-0,0003928","0,54","0,44"
"-0,0003924","0,54","0,46"
"-0,000392","0,52","0,46"
"-0,0003916","0,54","0,46"
"-0,0003912","0,52","0,46"
"-0,0003908","0,48","0,44"
"-0,0003904","0,5","0,46"
"-0,00039","0,52","0,44"
"-0,0003896","0,52","0,42"
"-0,0003892","0,5","0,44"
"-0,0003888","0,5","0,44"
"-0,0003884","0,5","0,46"
"-0,000388","0,52","0,48"
"-0,0003876","0,5","0,5"
"-0,0003872","0,5","0,46"
"-0,0003868","0,52","0,44"
"-0,0003864","0,54","0,48"
"-0,000386","0,54","0,46"
"-0,0003856","0,5","0,44"
"-0,0003852","0,5","0,46"
"-0,0003848","0,5","0,44"
"-0,0003844","0,52","0,46"
"-0,000384","0,5","0,46"
"-0,0003836","0,52","0,44"
"-0,0003832","0,5","0,44"
"-0,0003828","0,48","0,46"
"-0,0003824","0,5","0,44"
"-0,000382","0,5","0,46"
"-0,0003816","0,52","0,46"
"-0,0003812","0,5","0,46"
"-0,0003808","0,54","0,46"
"-0,0003804","0,52","0,48"
"-0,00038","0,5","0,44"
"-0,0003796","0,52","0,44"
"-0,0003792","0,54","0,44"
"-0,0003788","0,52","0,46"
"-0,0003784","0,5","0,44"
"-0,000378","0,52","0,44"
"-0,0003776","0,52","0,48"
"-0,0003772","0,54","0,48"
"-0,0003768","0,48","0,44"
"-0,0003764","0,52","0,48"
"-0,000376","0,52","0,46"
"-0,0003756","0,54","0,46"
"-0,0003752","0,52","0,46"
"-0,0003748","0,46","0,44"
"-0,0003744","0,5","0,48"
"-0,000374","0,5","0,46"
"-0,0003736","0,52","0,44"
"-0,0003732","0,52","0,44"
"-0,0003728","0,54","0,42"
"-0,0003724","0,52","0,46"
"-0,000372","0,52","0,46"
"-0,0003716","0,52","0,46"
"-0,0003712","0,5","0,46"
"-0,0003708","0,54","0,46"
"-0,0003704","0,5","0,48"
"-0,00037","0,5","0,46"
"-0,0003696","0,52","0,44"
"-0,0003692","0,54","0,42"
"-0,0003688","0,5","0,46"
"-0,0003684","0,5","0,46"
"-0,000368","0,5","0,46"
"-0,0003676","0,52","0,48"
"-0,0003672","0,52","0,44"
"-0,0003668","0,52","0,44"
"-0,0003664","0,5","0,46"
"-0,000366","0,54","0,46"
"-0,0003656","0,52","0,46"
"-0,0003652","0,48","0,48"
"-0,0003648","0,52","0,46"
"-0,0003644","0,52","0,44"
"-0,000364","0,54","0,46"
"-0,0003636","0,52","0,48"
"-0,0003632","0,5","0,44"
"-0,0003628","0,52","0,44"
"-0,0003624","0,52","0,46"
"-0,000362","0,52","0,46"
"-0,0003616","0,52","0,44"
"-0,0003612","0,54","0,46"
"-0,0003608","0,52","0,48"
"-0,0003604","0,5","0,44"
"-0,00036","0,48","0,44"
"-0,0003596","0,52","0,46"
"-0,0003592","0,52","0,46"
"-0,0003588","0,52","0,44"
"-0,0003584","0,52","0,44"
"-0,000358","0,5","0,46"
"-0,0003576","0,52","0,48"
"-0,0003572","0,52","0,46"
"-0,0003568","0,5","0,46"
"-0,0003564","0,48","0,46"
"-0,000356","0,5","0,44"
"-0,0003556","0,54","0,48"
"-0,0003552","0,52","0,44"
"-0,0003548","0,52","0,46"
"-0,0003544","0,5","0,48"
"-0,000354","0,5","0,44"
"-0,0003536","0,52","0,44"
"-0,0003532","0,52","0,46"
"-0,0003528","0,52","0,46"
"-0,0003524","0,5","0,48"
"-0,000352","0,52","0,44"
"-0,0003516","0,52","0,48"
"-0,0003512","0,5","0,48"
"-0,0003508","0,48","0,48"
"-0,0003504","0,5","0,46"
"-0,00035","0,5","0,42"
"-0,0003496","0,52","0,44"
"-0,0003492","0,52","0,46"
"-0,0003488","0,5","0,44"
"-0,0003484","0,5","0,48"
"-0,000348","0,5","0,46"
"-0,0003476","0,52","0,46"
"-0,0003472","0,52","0,46"
"-0,0003468","0,5","0,46"
"-0,0003464","0,52","0,48"
"-0,000346","0,52","0,46"
"-0,0003456","0,52","0,44"
"-0,0003452","0,5","0,42"
"-0,0003448","0,52","0,44"
"-0,0003444","0,52","0,46"
"-0,000344","0,52","0,46"
"-0,0003436","0,5","0,44"
"-0,0003432","0,5","0,46"
"-0,0003428","0,5","0,42"
"-0,0003424","0,48","0,44"
"-0,000342","0,5","0,44"
"-0,0003416","0,52","0,46"
"-0,0003412","0,52","0,44"
"-0,0003408","0,5","0,48"
"-0,0003404","0,52","0,46"
"-0,00034","0,5","0,44"
"-0,0003396","0,54","0,44"
"-0,0003392","0,52","0,46"
"-0,0003388","0,5","0,44"
"-0,0003384","0,52","0,46"
"-0,000338","0,52","0,46"
"-0,0003376","0,52","0,44"
"-0,0003372","0,5","0,44"
"-0,0003368","0,5","0,46"
"-0,0003364","0,52","0,48"
"-0,000336","0,5","0,48"
"-0,0003356","0,54","0,44"
"-0,0003352","0,5","0,42"
"-0,0003348","0,5","0,48"
"-0,0003344","0,52","0,48"
"-0,000334","0,52","0,44"
"-0,0003336","0,5","0,44"
"-0,0003332","0,5","0,48"
"-0,0003328","0,5","0,46"
"-0,0003324","0,5","0,46"
"-0,000332","0,54","0,44"
"-0,0003316","0,5","0,48"
"-0,0003312","0,54","0,48"
"-0,0003308","0,52","0,48"
"-0,0003304","0,5","0,48"
"-0,00033","0,52","0,44"
"-0,0003296","0,52","0,44"
"-0,0003292","0,54","0,44"
"-0,0003288","0,54","0,46"
"-0,0003284","0,52","0,46"
"-0,000328","0,5","0,46"
"-0,0003276","0,52","0,46"
"-0,0003272","0,54","0,44"
"-0,0003268","0,5","0,42"
"-0,0003264","0,52","0,46"
"-0,000326","0,52","0,48"
"-0,0003256","0,52","0,44"
"-0,0003252","0,48","0,44"
"-0,0003248","0,48","0,44"
"-0,0003244","0,5","0,46"
"-0,000324","0,52","0,44"
"-0,0003236","0,5","0,44"
"-0,0003232","0,54","0,42"
"-0,0003228","0,52","0,46"
"-0,0003224","0,52","0,44"
"-0,000322","0,52","0,48"
"-0,0003216","0,52","0,44"
"-0,0003212","0,52","0,44"
"-0,0003208","0,5","0,42"
"-0,0003204","0,52","0,44"
"-0,00032","0,52","0,44"
"-0,0003196","0,52","0,46"
"-0,0003192","0,52","0,46"
"-0,0003188","0,52","0,42"
"-0,0003184","0,52","0,48"
"-0,000318","0,5","0,48"
"-0,0003176","0,52","0,46"
"-0,0003172","0,52","0,46"
"-0,0003168","0,5","0,44"
"-0,0003164","0,5","0,44"
"-0,000316","0,5","0,46"
"-0,0003156","0,5","0,44"
"-0,0003152","0,54","0,44"
"-0,0003148","0,5","0,46"
"-0,0003144","0,52","0,46"
"-0,000314","0,5","0,46"
"-0,0003136","0,54","0,48"
"-0,0003132","0,5","0,46"
"-0,0003128","0,52","0,46"
"-0,0003124","0,52","0,48"
"-0,000312","0,52","0,46"
"-0,0003116","0,54","0,44"
"-0,0003112","0,54","0,48"
"-0,0003108","0,5","0,46"
"-0,0003104","0,52","0,42"
"-0,00031","0,5","0,46"
"-0,0003096","0,54","0,46"
"-0,0003092","0,52","0,46"
"-0,0003088","0,52","0,48"
"-0,0003084","0,52","0,48"
"-0,000308","0,52","0,46"
"-0,0003076","0,52","0,44"
"-0,0003072","0,52","0,44"
"-0,0003068","0,56","0,44"
"-0,0003064","0,52","0,46"
"-0,000306","0,5","0,46"
"-0,0003056","0,52","0,42"
"-0,0003052","0,5","0,44"
"-0,0003048","0,5","0,46"
"-0,0003044","0,52","0,46"
"-0,000304","0,52","0,44"
"-0,0003036","0,5","0,48"
"-0,0003032","0,52","0,46"
"-0,0003028","0,54","0,46"
"-0,0003024","0,5","0,44"
"-0,000302","0,52","0,48"
"-0,0003016","0,52","0,46"
"-0,0003012","0,52","0,46"
"-0,0003008","0,5","0,44"
"-0,0003004","0,52","0,44"
"-0,0003","0,54","0,46"
"-0,0002996","0,52","0,44"
"-0,0002992","0,52","0,44"
"-0,0002988","0,52","0,46"
"-0,0002984","0,52","0,46"
"-0,000298","0,54","0,46"
"-0,0002976","0,54","0,46"
"-0,0002972","0,54","0,48"
"-0,0002968","0,5","0,46"
"-0,0002964","0,5","0,46"
"-0,000296","0,54","0,44"
"-0,0002956","0,52","0,44"
"-0,0002952","0,52","0,46"
"-0,0002948","0,5","0,46"
"-0,0002944","0,52","0,46"
"-0,000294","0,48","0,46"
"-0,0002936","0,54","0,46"
"-0,0002932","0,5","0,44"
"-0,0002928","0,52","0,46"
"-0,0002924","0,52","0,46"
"-0,000292","0,5","0,5"
"-0,0002916","0,52","0,46"
"-0,0002912","0,52","0,48"
"-0,0002908","0,52","0,46"
"-0,0002904","0,52","0,44"
"-0,00029","0,5","0,4"
"-0,0002896","0,52","0,44"
"-0,0002892","0,5","0,46"
"-0,0002888","0,52","0,46"
"-0,0002884","0,5","0,48"
"-0,000288","0,52","0,44"
"-0,0002876","0,54","0,44"
"-0,0002872","0,52","0,48"
"-0,0002868","0,54","0,5"
"-0,0002864","0,5","0,46"
"-0,000286","0,5","0,46"
"-0,0002856","0,52","0,46"
"-0,0002852","0,54","0,44"
"-0,0002848","0,52","0,48"
"-0,0002844","0,52","0,48"
"-0,000284","0,5","0,44"
"-0,0002836","0,52","0,44"
"-0,0002832","0,5","0,44"
"-0,0002828","0,5","0,46"
"-0,0002824","0,5","0,5"
"-0,000282","0,5","0,46"
"-0,0002816","0,52","0,46"
"-0,0002812","0,52","0,44"
"-0,0002808","0,5","0,42"
"-0,0002804","0,52","0,44"
"-0,00028","0,52","0,44"
"-0,0002796","0,52","0,48"
"-0,0002792","0,52","0,44"
"-0,0002788","0,52","0,46"
"-0,0002784","0,5","0,46"
"-0,000278","0,52","0,5"
"-0,0002776","0,5","0,46"
"-0,0002772","0,5","0,46"
"-0,0002768","0,48","0,44"
"-0,0002764","0,54","0,46"
"-0,000276","0,54","0,44"
"-0,0002756","0,54","0,44"
"-0,0002752","0,5","0,48"
"-0,0002748","0,52","0,46"
"-0,0002744","0,52","0,44"
"-0,000274","0,5","0,48"
"-0,0002736","0,54","0,48"
"-0,0002732","0,5","0,46"
"-0,0002728","0,52","0,44"
"-0,0002724","0,54","0,48"
"-0,000272","0,52","0,46"
"-0,0002716","0,5","0,48"
"-0,0002712","0,5","0,46"
"-0,0002708","0,52","0,4"
"-0,0002704","0,48","0,44"
"-0,00027","0,5","0,42"
"-0,0002696","0,52","0,46"
"-0,0002692","0,5","0,46"
"-0,0002688","0,52","0,46"
"-0,0002684","0,5","0,48"
"-0,000268","0,5","0,46"
"-0,0002676","0,5","0,46"
"-0,0002672","0,52","0,42"
"-0,0002668","0,52","0,44"
"-0,0002664","0,52","0,46"
"-0,000266","0,52","0,44"
"-0,0002656","0,52","0,46"
"-0,0002652","0,54","0,48"
"-0,0002648","0,5","0,46"
"-0,0002644","0,5","0,44"
"-0,000264","0,54","0,46"
"-0,0002636","0,5","0,42"
"-0,0002632","0,52","0,44"
"-0,0002628","0,52","0,46"
"-0,0002624","0,52","0,44"
"-0,000262","0,52","0,44"
"-0,0002616","0,5","0,46"
"-0,0002612","0,5","0,46"
"-0,0002608","0,5","0,42"
"-0,0002604","0,52","0,46"
"-0,00026","0,52","0,48"
"-0,0002596","0,5","0,46"
"-0,0002592","0,52","0,46"
"-0,0002588","0,52","0,44"
"-0,0002584","0,52","0,46"
"-0,000258","0,52","0,44"
"-0,0002576","0,52","0,44"
"-0,0002572","0,5","0,46"
"-0,0002568","0,54","0,46"
"-0,0002564","0,52","0,44"
"-0,000256","0,52","0,42"
"-0,0002556","0,54","0,46"
"-0,0002552","0,48","0,44"
"-0,0002548","0,5","0,44"
"-0,0002544","0,52","0,44"
"-0,000254","0,54","0,46"
"-0,0002536","0,52","0,46"
"-0,0002532","0,5","0,44"
"-0,0002528","0,52","0,44"
"-0,0002524","0,52","0,48"
"-0,000252","0,54","0,44"
"-0,0002516","0,52","0,46"
"-0,0002512","0,5","0,44"
"-0,0002508","0,52","0,44"
"-0,0002504","0,54","0,44"
"-0,00025","0,48","0,48"
"-0,0002496","0,52","0,46"
"-0,0002492","0,5","0,44"
"-0,0002488","0,52","0,44"
"-0,0002484","0,5","0,46"
"-0,000248","0,52","0,42"
"-0,0002476","0,52","0,46"
"-0,0002472","0,52","0,48"
"-0,0002468","0,52","0,46"
"-0,0002464","0,48","0,46"
"-0,000246","0,5","0,46"
"-0,0002456","0,52","0,44"
"-0,0002452","0,52","0,46"
"-0,0002448","0,5","0,48"
"-0,0002444","0,5","0,46"
"-0,000244","0,52","0,44"
"-0,0002436","0,52","0,44"
"-0,0002432","0,5","0,46"
"-0,0002428","0,52","0,44"
"-0,0002424","0,52","0,48"
"-0,000242","0,52","0,48"
"-0,0002416","0,52","0,44"
"-0,0002412","0,5","0,42"
"-0,0002408","0,52","0,46"
"-0,0002404","0,52","0,46"
"-0,00024","0,52","0,46"
"-0,0002396","0,54","0,44"
"-0,0002392","0,52","0,48"
"-0,0002388","0,48","0,46"
"-0,0002384","0,52","0,46"
"-0,000238","0,5","0,48"
"-0,0002376","0,5","0,46"
"-0,0002372","0,5","0,46"
"-0,0002368","0,5","0,48"
"-0,0002364","0,52","0,44"
"-0,000236","0,5","0,42"
"-0,0002356","0,52","0,46"
"-0,0002352","0,5","0,48"
"-0,0002348","0,5","0,48"
"-0,0002344","0,54","0,46"
"-0,000234","0,52","0,48"
"-0,0002336","0,52","0,48"
"-0,0002332","0,54","0,44"
"-0,0002328","0,54","0,44"
"-0,0002324","0,52","0,46"
"-0,000232","0,52","0,48"
"-0,0002316","0,5","0,46"
"-0,0002312","0,52","0,44"
"-0,0002308","0,52","0,46"
"-0,0002304","0,52","0,44"
"-0,00023","0,52","0,44"
"-0,0002296","0,52","0,46"
"-0,0002292","0,5","0,48"
"-0,0002288","0,5","0,44"
"-0,0002284","0,54","0,44"
"-0,000228","0,54","0,46"
"-0,0002276","0,54","0,42"
"-0,0002272","0,52","0,44"
"-0,0002268","0,54","0,44"
"-0,0002264","0,52","0,42"
"-0,000226","0,52","0,44"
"-0,0002256","0,52","0,44"
"-0,0002252","0,52","0,44"
"-0,0002248","0,56","0,44"
"-0,0002244","0,5","0,46"
"-0,000224","0,52","0,44"
"-0,0002236","0,52","0,46"
"-0,0002232","0,5","0,46"
"-0,0002228","0,52","0,46"
"-0,0002224","0,52","0,46"
"-0,000222","0,5","0,46"
"-0,0002216","0,5","0,46"
"-0,0002212","0,52","0,44"
"-0,0002208","0,56","0,44"
"-0,0002204","0,52","0,46"
"-0,00022","0,5","0,44"
"-0,0002196","0,54","0,46"
"-0,0002192","0,52","0,44"
"-0,0002188","0,5","0,46"
"-0,0002184","0,5","0,42"
"-0,000218","0,5","0,46"
"-0,0002176","0,5","0,46"
"-0,0002172","0,52","0,46"
"-0,0002168","0,52","0,44"
"-0,0002164","0,5","0,4"
"-0,000216","0,5","0,44"
"-0,0002156","0,52","0,46"
"-0,0002152","0,52","0,46"
"-0,0002148","0,5","0,42"
"-0,0002144","0,54","0,46"
"-0,000214","0,52","0,44"
"-0,0002136","0,52","0,46"
"-0,0002132","0,54","0,42"
"-0,0002128","0,5","0,48"
"-0,0002124","0,52","0,46"
"-0,000212","0,52","0,46"
"-0,0002116","0,5","0,44"
"-0,0002112","0,5","0,44"
"-0,0002108","0,52","0,42"
"-0,0002104","0,54","0,46"
"-0,00021","0,5","0,46"
"-0,0002096","0,5","0,46"
"-0,0002092","0,52","0,46"
"-0,0002088","0,52","0,46"
"-0,0002084","0,54","0,44"
"-0,000208","0,52","0,48"
"-0,0002076","0,54","0,46"
"-0,0002072","0,5","0,46"
"-0,0002068","0,5","0,46"
"-0,0002064","0,52","0,46"
"-0,000206","0,52","0,44"
"-0,0002056","0,5","0,48"
"-0,0002052","0,52","0,46"
"-0,0002048","0,52","0,44"
"-0,0002044","0,54","0,42"
"-0,000204","0,5","0,44"
"-0,0002036","0,5","0,46"
"-0,0002032","0,5","0,46"
"-0,0002028","0,54","0,48"
"-0,0002024","0,52","0,48"
"-0,000202","0,52","0,42"
"-0,0002016","0,5","0,44"
"-0,0002012","0,52","0,44"
"-0,0002008","0,52","0,46"
"-0,0002004","0,48","0,44"
"-0,0002","0,48","0,44"
"-0,0001996","0,52","0,46"
"-0,0001992","0,5","0,48"
"-0,0001988","0,52","0,48"
"-0,0001984","0,52","0,44"
"-0,000198","0,5","0,46"
"-0,0001976","0,52","0,44"
"-0,0001972","0,54","0,46"
"-0,0001968","0,5","0,44"
"-0,0001964","0,52","0,46"
"-0,000196","0,5","0,46"
"-0,0001956","0,5","0,44"
"-0,0001952","0,52","0,46"
"-0,0001948","0,52","0,46"
"-0,0001944","0,52","0,46"
"-0,000194","0,54","0,44"
"-0,0001936","0,54","0,44"
"-0,0001932","0,54","0,46"
"-0,0001928","0,5","0,44"
"-0,0001924","0,5","0,5"
"-0,000192","0,52","0,44"
"-0,0001916","0,52","0,44"
"-0,0001912","0,5","0,46"
"-0,0001908","0,54","0,46"
"-0,0001904","0,52","0,44"
"-0,00019","0,52","0,48"
"-0,0001896","0,52","0,48"
"-0,0001892","0,52","0,44"
"-0,0001888","0,5","0,46"
"-0,0001884","0,52","0,46"
"-0,000188","0,52","0,44"
"-0,0001876","0,52","0,46"
"-0,0001872","0,52","0,46"
"-0,0001868","0,52","0,42"
"-0,0001864","0,52","0,46"
"-0,000186","0,52","0,44"
"-0,0001856","0,5","0,44"
"-0,0001852","0,52","0,44"
"-0,0001848","0,52","0,46"
"-0,0001844","0,5","0,44"
"-0,000184","0,52","0,46"
"-0,0001836","0,52","0,44"
"-0,0001832","0,54","0,46"
"-0,0001828","0,5","0,48"
"-0,0001824","0,5","0,48"
"-0,000182","0,5","0,46"
"-0,0001816","0,54","0,44"
"-0,0001812","0,52","0,44"
"-0,0001808","0,5","0,44"
"-0,0001804","0,52","0,46"
"-0,00018","0,54","0,46"
"-0,0001796","0,5","0,46"
"-0,0001792","0,54","0,46"
"-0,0001788","0,54","0,46"
"-0,0001784","0,5","0,48"
"-0,000178","0,52","0,46"
"-0,0001776","0,52","0,46"
"-0,0001772","0,54","0,44"
"-0,0001768","0,5","0,46"
"-0,0001764","0,52","0,48"
"-0,000176","0,52","0,48"
"-0,0001756","0,5","0,46"
"-0,0001752","0,52","0,44"
"-0,0001748","0,58","0,48"
"-0,0001744","0,52","0,46"
"-0,000174","0,52","0,46"
"-0,0001736","0,54","0,44"
"-0,0001732","0,5","0,46"
"-0,0001728","0,52","0,46"
"-0,0001724","0,5","0,46"
"-0,000172","0,5","0,44"
"-0,0001716","0,5","0,46"
"-0,0001712","0,52","0,4"
"-0,0001708","0,52","0,46"
"-0,0001704","0,5","0,44"
"-0,00017","0,5","0,46"
"-0,0001696","0,52","0,48"
"-0,0001692","0,52","0,44"
"-0,0001688","0,52","0,42"
"-0,0001684","0,54","0,44"
